,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Player Link,Player ID
82,83,João Cancelo,pt POR,"DF,MF",Manchester City,26,1994,28,27,2299,25.5,2,3,5,2,0,0,5,1,1.6,1.6,4.6,6.2,80,200,150,0.08,0.12,0.20,0.08,0.20,0.06,0.18,0.24,0.06,0.24,Matches,https://fbref.com/en/players/bd6351cd/Joao-Cancelo,bd6351cd
83,84,Ian Carlo Poveda,eng ENG,MF,Leeds United,20,2000,14,0,355,3.9,0,0,0,0,0,0,0,0,0.3,0.3,1.1,1.4,21,17,47,0.00,0.00,0.00,0.00,0.00,0.08,0.28,0.36,0.08,0.36,Matches,https://fbref.com/en/players/55b4f1d6/Ian-Carlo-Poveda,55b4f1d6
84,85,Andy Carroll,eng ENG,FW,Newcastle Utd,31,1989,18,4,392,4.4,1,0,1,1,0,0,1,0,0.8,0.8,0.1,0.9,2,12,18,0.23,0.00,0.23,0.23,0.23,0.19,0.02,0.21,0.19,0.21,Matches,https://fbref.com/en/players/b581987a/Andy-Carroll,b581987a
85,86,Scott Carson,eng ENG,GK,Manchester City,34,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/3e1550ee/Scott-Carson,3e1550ee
86,87,Fabio Carvalho,pt POR,"MF,FW",Fulham,17,2002,4,3,255,2.8,1,0,1,1,0,0,0,0,1.2,1.2,0.4,1.6,10,6,14,0.35,0.00,0.35,0.35,0.35,0.41,0.15,0.56,0.41,0.56,Matches,https://fbref.com/en/players/966e28d0/Fabio-Carvalho,966e28d0
87,88,Matty Cash,pl POL,DF,Aston Villa,22,1997,28,28,2372,26.4,0,2,2,0,0,0,8,1,0.3,0.3,1.7,2.0,43,76,62,0.00,0.08,0.08,0.00,0.08,0.01,0.07,0.08,0.01,0.08,Matches,https://fbref.com/en/players/2389cdc2/Matty-Cash,2389cdc2
88,89,Kiko Casilla,es ESP,GK,Leeds United,33,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/58bc7d18/Kiko-Casilla,58bc7d18
89,90,Timothy Castagne,be BEL,DF,Leicester City,24,1995,27,27,2345,26.1,2,3,5,2,0,0,1,0,1.1,1.1,2.2,3.4,52,91,148,0.08,0.12,0.19,0.08,0.19,0.04,0.09,0.13,0.04,0.13,Matches,https://fbref.com/en/players/197640fd/Timothy-Castagne,197640fd
90,91,Jonny Castro,es ESP,"MF,DF",Wolves,26,1994,7,7,495,5.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,13,16,18,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,https://fbref.com/en/players/e28868f3/Jonny-Castro,e28868f3
91,92,Ivan Cavaleiro,pt POR,FW,Fulham,26,1993,36,27,2472,27.5,3,0,3,2,1,2,2,0,6.4,4.8,2.7,7.5,68,63,230,0.11,0.00,0.11,0.07,0.07,0.23,0.10,0.33,0.17,0.27,Matches,https://fbref.com/en/players/979b811d/Ivan-Cavaleiro,979b811d
92,93,Edinson Cavani,uy URU,FW,Manchester Utd,33,1987,26,13,1375,15.3,10,3,13,10,0,0,4,0,8.0,8.0,2.2,10.3,5,30,80,0.65,0.20,0.85,0.65,0.85,0.52,0.15,0.67,0.52,0.67,Matches,https://fbref.com/en/players/527f063d/Edinson-Cavani,527f063d
93,94,Dani Ceballos,es ESP,MF,Arsenal,23,1996,25,17,1615,17.9,0,3,3,0,0,0,4,0,0.6,0.6,2.6,3.3,54,150,52,0.00,0.17,0.17,0.00,0.17,0.04,0.15,0.18,0.04,0.18,Matches,https://fbref.com/en/players/c0617e2b/Dani-Ceballos,c0617e2b
94,95,Calum Chambers,eng ENG,DF,Arsenal,25,1995,10,8,753,8.4,0,2,2,0,0,0,0,0,0.4,0.4,1.1,1.5,16,40,49,0.00,0.24,0.24,0.00,0.24,0.05,0.13,0.18,0.05,0.18,Matches,https://fbref.com/en/players/dc6f5bdd/Calum-Chambers,dc6f5bdd
95,96,Ben Chilwell,eng ENG,DF,Chelsea,23,1996,27,27,2286,25.4,3,5,8,3,0,0,3,0,2.4,2.4,2.4,4.9,94,111,186,0.12,0.20,0.31,0.12,0.31,0.10,0.10,0.19,0.10,0.19,Matches,https://fbref.com/en/players/d2424d1b/Ben-Chilwell,d2424d1b
96,97,Hamza Choudhury,eng ENG,MF,Leicester City,22,1997,10,4,316,3.5,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,15,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,https://fbref.com/en/players/7d2d3329/Hamza-Choudhury,7d2d3329
97,98,Andreas Christensen,dk DEN,DF,Chelsea,24,1996,17,15,1371,15.2,0,0,0,0,0,0,2,1,0.1,0.1,0.3,0.4,7,43,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,https://fbref.com/en/players/1cb49278/Andreas-Christensen,1cb49278
98,99,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,16,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches,https://fbref.com/en/players/b2f9c73e/Carney-Chukwuemeka,b2f9c73e
99,100,Ciaran Clark,ie IRL,DF,Newcastle Utd,30,1989,22,21,1891,21.0,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.8,9,35,4,0.05,0.00,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,Matches,https://fbref.com/en/players/2b91cf8e/Ciaran-Clark,2b91cf8e
100,101,Nathaniel Clyne,eng ENG,DF,Crystal Palace,29,1991,13,13,1145,12.7,0,1,1,0,0,0,2,0,0.2,0.2,0.2,0.4,18,42,20,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.03,0.01,0.03,Matches,https://fbref.com/en/players/0442183b/Nathaniel-Clyne,0442183b
101,102,Conor Coady,eng ENG,DF,Wolves,27,1993,37,37,3303,36.7,1,0,1,1,0,0,5,0,1.0,1.0,0.2,1.2,4,67,2,0.03,0.00,0.03,0.03,0.03,0.03,0.00,0.03,0.03,0.03,Matches,https://fbref.com/en/players/2928dca2/Conor-Coady,2928dca2
102,103,Séamus Coleman,ie IRL,"DF,MF",Everton,31,1988,25,18,1613,17.9,0,3,3,0,0,0,0,0,0.9,0.9,1.8,2.7,31,49,90,0.00,0.17,0.17,0.00,0.17,0.05,0.10,0.15,0.05,0.15,Matches,https://fbref.com/en/players/0420d84f/Seamus-Coleman,0420d84f
103,104,Aaron Connolly,ie IRL,FW,Brighton,20,2000,17,9,791,8.8,2,1,3,2,0,0,0,0,4.0,4.0,0.2,4.2,12,4,58,0.23,0.11,0.34,0.23,0.34,0.45,0.02,0.48,0.45,0.48,Matches,https://fbref.com/en/players/27c01749/Aaron-Connolly,27c01749
104,105,Liam Cooper,sct SCO,DF,Leeds United,28,1991,25,25,2185,24.3,1,0,1,1,0,0,4,1,1.8,1.8,0.0,1.8,12,88,1,0.04,0.00,0.04,0.04,0.04,0.08,0.00,0.08,0.08,0.08,Matches,https://fbref.com/en/players/dc64b8b3/Liam-Cooper,dc64b8b3
105,106,Theo Corbeanu,ca CAN,FW,Wolves,18,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42,Matches,https://fbref.com/en/players/25b82f9a/Theo-Corbeanu,25b82f9a
106,107,Jack Cork,eng ENG,MF,Burnley,31,1989,16,15,1350,15.0,0,0,0,0,0,0,2,0,0.2,0.2,0.6,0.8,8,37,13,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05,Matches,https://fbref.com/en/players/74e12f1e/Jack-Cork,74e12f1e
107,108,Hélder Costa,ao ANG,"MF,FW",Leeds United,26,1994,22,13,1156,12.8,3,3,6,3,0,0,0,0,2.2,2.2,0.6,2.8,47,28,84,0.23,0.23,0.47,0.23,0.47,0.17,0.04,0.22,0.17,0.22,Matches,https://fbref.com/en/players/f13d02a6/Helder-Costa,f13d02a6
108,109,Vladimír Coufal,cz CZE,DF,West Ham,27,1992,34,34,3054,33.9,0,7,7,0,0,0,3,0,1.3,1.3,5.5,6.7,70,128,159,0.00,0.21,0.21,0.00,0.21,0.04,0.16,0.20,0.04,0.20,Matches,https://fbref.com/en/players/fdf3cb77/Vladimir-Coufal,fdf3cb77
109,110,Aaron Cresswell,eng ENG,DF,West Ham,30,1989,36,36,3170,35.2,0,8,8,0,0,0,3,0,1.0,1.0,6.5,7.5,35,162,96,0.00,0.23,0.23,0.00,0.23,0.03,0.18,0.21,0.03,0.21,Matches,https://fbref.com/en/players/4f974391/Aaron-Cresswell,4f974391
110,111,Patrick Cutrone,it ITA,FW,Wolves,22,1998,2,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches,https://fbref.com/en/players/a4fe8cda/Patrick-Cutrone,a4fe8cda
111,112,Stuart Dallas,nir NIR,"MF,DF",Leeds United,29,1991,38,38,3409,37.9,8,2,10,8,0,0,7,0,4.2,4.2,1.8,6.1,95,233,126,0.21,0.05,0.26,0.21,0.26,0.11,0.05,0.16,0.11,0.16,Matches,https://fbref.com/en/players/67ca8566/Stuart-Dallas,67ca8566
112,113,Scott Dann,eng ENG,DF,Crystal Palace,33,1987,15,15,1350,15.0,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,2,34,0,0.07,0.00,0.07,0.07,0.07,0.02,0.00,0.02,0.02,0.02,Matches,https://fbref.com/en/players/52105203/Scott-Dann,52105203
113,114,Karl Darlow,eng ENG,GK,Newcastle Utd,29,1990,25,25,2250,25.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/cde3309f/Karl-Darlow,cde3309f
114,115,Ben Davies,wls WAL,DF,Tottenham,27,1993,20,14,1346,15.0,0,1,1,0,0,0,1,0,0.2,0.2,0.6,0.8,28,51,55,0.00,0.07,0.07,0.00,0.07,0.01,0.04,0.05,0.01,0.05,Matches,https://fbref.com/en/players/44781702/Ben-Davies,44781702
115,116,Tom Davies,eng ENG,MF,Everton,22,1998,25,17,1423,15.8,0,1,1,0,0,0,3,0,0.2,0.2,0.9,1.1,11,49,17,0.00,0.06,0.06,0.00,0.06,0.01,0.06,0.07,0.01,0.07,Matches,https://fbref.com/en/players/9228b07c/Tom-Davies,9228b07c
116,117,Keinan Davis,eng ENG,"FW,MF",Aston Villa,22,1998,15,1,277,3.1,1,1,2,1,0,0,0,0,1.5,1.5,0.6,2.1,7,6,37,0.32,0.32,0.65,0.32,0.65,0.47,0.19,0.67,0.47,0.67,Matches,https://fbref.com/en/players/9deaf2c8/Keinan-Davis,9deaf2c8
117,118,Leif Davis,eng ENG,DF,Leeds United,20,2000,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/8574c61f/Leif-Davis,8574c61f
118,119,Craig Dawson,eng ENG,DF,West Ham,30,1990,22,22,1925,21.4,3,0,3,3,0,0,5,1,1.9,1.9,0.1,1.9,2,39,1,0.14,0.00,0.14,0.14,0.14,0.09,0.00,0.09,0.09,0.09,Matches,https://fbref.com/en/players/3e9e06cb/Craig-Dawson,3e9e06cb
119,120,Kevin De Bruyne,be BEL,MF,Manchester City,29,1991,25,23,1997,22.2,6,12,18,4,2,3,1,0,9.3,6.9,8.0,14.9,102,213,186,0.27,0.54,0.81,0.18,0.72,0.42,0.36,0.78,0.31,0.67,Matches,https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne,e46012d4
120,121,Liam Delap,eng ENG,FW,Manchester City,17,2003,1,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,https://fbref.com/en/players/dd897ee7/Liam-Delap,dd897ee7
121,122,Fabian Delph,eng ENG,"MF,DF",Everton,30,1989,8,2,266,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,11,4,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,https://fbref.com/en/players/111c3236/Fabian-Delph,111c3236
122,123,Leander Dendoncker,be BEL,"MF,DF",Wolves,25,1995,33,28,2503,27.8,1,0,1,1,0,0,4,0,3.1,3.1,0.7,3.9,15,88,31,0.04,0.00,0.04,0.04,0.04,0.11,0.03,0.14,0.11,0.14,Matches,https://fbref.com/en/players/5a7301ae/Leander-Dendoncker,5a7301ae
123,124,Mbaye Diagne,sn SEN,FW,West Brom,28,1991,16,14,1189,13.2,3,2,5,3,0,0,2,0,6.6,6.6,1.0,7.6,4,12,60,0.23,0.15,0.38,0.23,0.38,0.50,0.07,0.58,0.50,0.58,Matches,https://fbref.com/en/players/dda3969e/Mbaye-Diagne,dda3969e
124,125,Amad Diallo,ci CIV,FW,Manchester Utd,18,2002,3,2,166,1.8,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,9,9,7,0.00,0.54,0.54,0.00,0.54,0.02,0.27,0.29,0.02,0.29,Matches,https://fbref.com/en/players/9dc96f10/Amad-Diallo,9dc96f10
125,126,Ibrahima Diallo,fr FRA,MF,Southampton,21,1999,22,10,1020,11.3,0,0,0,0,0,0,3,0,0.5,0.5,0.6,1.1,11,46,13,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches,https://fbref.com/en/players/11ff3d56/Ibrahima-Diallo,11ff3d56
126,127,Grady Diangana,eng ENG,"MF,FW",West Brom,22,1998,20,15,1235,13.7,1,0,1,1,0,0,0,0,1.1,1.1,0.2,1.2,25,32,84,0.07,0.00,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,Matches,https://fbref.com/en/players/f522d7ec/Grady-Diangana,f522d7ec
127,128,Rúben Dias,pt POR,DF,Manchester City,23,1997,32,32,2843,31.6,1,0,1,1,0,0,4,0,1.9,1.9,0.1,2.0,38,154,5,0.03,0.00,0.03,0.03,0.03,0.06,0.00,0.06,0.06,0.06,Matches,https://fbref.com/en/players/31c69ef1/Ruben-Dias,31c69ef1
128,129,Eric Dier,eng ENG,DF,Tottenham,26,1994,28,28,2520,28.0,0,0,0,0,0,0,3,0,1.2,1.2,0.3,1.4,21,65,6,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,https://fbref.com/en/players/ac861941/Eric-Dier,ac861941
129,130,Lucas Digne,fr FRA,"DF,MF",Everton,27,1993,30,30,2681,29.8,0,7,7,0,0,0,2,1,0.5,0.5,5.2,5.7,59,98,197,0.00,0.23,0.23,0.00,0.23,0.02,0.17,0.19,0.02,0.19,Matches,https://fbref.com/en/players/1b84dbe1/Lucas-Digne,1b84dbe1
130,131,Issa Diop,fr FRA,DF,West Ham,23,1997,18,15,1381,15.3,2,0,2,2,0,0,3,0,0.5,0.5,0.0,0.5,4,30,1,0.13,0.00,0.13,0.13,0.13,0.03,0.00,0.03,0.03,0.03,Matches,https://fbref.com/en/players/a712ca2b/Issa-Diop,a712ca2b
131,132,Moussa Djenepo,ml MLI,MF,Southampton,22,1998,27,15,1240,13.8,1,0,1,1,0,0,5,0,0.8,0.8,0.4,1.2,28,32,78,0.07,0.00,0.07,0.07,0.07,0.06,0.03,0.08,0.06,0.08,Matches,https://fbref.com/en/players/254147d4/Moussa-Djenepo,254147d4
132,133,Matt Doherty,ie IRL,DF,Tottenham,28,1992,17,13,1240,13.8,0,2,2,0,0,0,4,1,0.4,0.4,0.7,1.1,18,42,68,0.00,0.15,0.15,0.00,0.15,0.03,0.05,0.08,0.03,0.08,Matches,https://fbref.com/en/players/d557d734/Matt-Doherty,d557d734
133,134,Gabriel Dos Santos,br BRA,DF,Arsenal,22,1997,23,22,1996,22.2,2,0,2,2,0,0,4,1,1.3,1.3,0.1,1.4,18,80,8,0.09,0.00,0.09,0.09,0.09,0.06,0.00,0.06,0.06,0.06,Matches,https://fbref.com/en/players/67ac5bb8/Gabriel-Dos-Santos,67ac5bb8
134,135,Abdoulaye Doucouré,ml MLI,MF,Everton,27,1993,29,29,2443,27.1,2,3,5,2,0,0,6,0,2.3,2.3,2.0,4.3,34,104,70,0.07,0.11,0.18,0.07,0.18,0.09,0.07,0.16,0.09,0.16,Matches,https://fbref.com/en/players/02b29014/Abdoulaye-Doucoure,02b29014
135,136,Martin Dúbravka,sk SVK,GK,Newcastle Utd,31,1989,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/3a949a25/Martin-Dubravka,3a949a25
136,137,Paul Dummett,wls WAL,DF,Newcastle Utd,28,1991,15,14,1255,13.9,1,0,1,1,0,0,2,0,0.3,0.3,0.2,0.5,2,29,5,0.07,0.00,0.07,0.07,0.07,0.02,0.01,0.04,0.02,0.04,Matches,https://fbref.com/en/players/3fe6bd8c/Paul-Dummett,3fe6bd8c
137,138,Lewis Dunk,eng ENG,DF,Brighton,28,1991,33,33,2931,32.6,5,0,5,5,0,0,5,2,2.2,2.2,1.2,3.4,27,82,7,0.15,0.00,0.15,0.15,0.15,0.07,0.04,0.10,0.07,0.10,Matches,https://fbref.com/en/players/282f75f3/Lewis-Dunk,282f75f3
138,139,Jimmy Dunne,ie IRL,DF,Burnley,22,1997,3,3,270,3.0,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,0,4,1,0.33,0.00,0.33,0.33,0.33,0.17,0.04,0.20,0.17,0.20,Matches,https://fbref.com/en/players/1fdfd6da/Jimmy-Dunne,1fdfd6da
139,140,Ederson,br BRA,GK,Manchester City,26,1993,36,36,3240,36.0,0,1,1,0,0,0,3,0,0.0,0.0,0.3,0.3,0,1,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,Matches,https://fbref.com/en/players/3bb7b8b4/Ederson,3bb7b8b4
140,141,Kyle Edwards,eng ENG,"MF,FW",West Brom,22,1998,5,1,118,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,3,4,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Matches,https://fbref.com/en/players/1566e437/Kyle-Edwards,1566e437
141,142,John Egan,ie IRL,DF,Sheffield Utd,27,1992,31,30,2629,29.2,0,1,1,0,0,0,7,1,0.8,0.8,0.6,1.4,11,60,2,0.00,0.03,0.03,0.00,0.03,0.03,0.02,0.05,0.03,0.05,Matches,https://fbref.com/en/players/debe38a0/John-Egan,debe38a0
142,143,Anthony Elanga,se SWE,FW,Manchester Utd,18,2002,2,2,155,1.7,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.5,2,3,13,0.58,0.00,0.58,0.58,0.58,0.26,0.02,0.28,0.26,0.28,Matches,https://fbref.com/en/players/2fba6108/Anthony-Elanga,2fba6108
143,144,Ahmed Elmohamady,eg EGY,DF,Aston Villa,32,1987,14,8,839,9.3,0,0,0,0,0,0,2,0,0.4,0.4,1.0,1.4,10,45,36,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.15,0.05,0.15,Matches,https://fbref.com/en/players/615ef733/Ahmed-Elmohamady,615ef733
144,145,Mohamed Elneny,eg EGY,MF,Arsenal,28,1992,23,17,1544,17.2,1,0,1,1,0,0,3,0,0.4,0.4,0.2,0.6,17,99,12,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03,Matches,https://fbref.com/en/players/47a34c4f/Mohamed-Elneny,47a34c4f
145,146,Jonny Evans,nir NIR,DF,Leicester City,32,1988,28,28,2473,27.5,2,2,4,2,0,0,7,0,1.7,1.7,0.4,2.1,7,96,5,0.07,0.07,0.15,0.07,0.15,0.06,0.02,0.08,0.06,0.08,Matches,https://fbref.com/en/players/f8fcd2a5/Jonny-Evans,f8fcd2a5
146,147,Eberechi Eze,eng ENG,MF,Crystal Palace,22,1998,34,29,2559,28.4,4,6,10,4,0,0,3,0,2.2,2.2,3.9,6.1,79,127,126,0.14,0.21,0.35,0.14,0.35,0.08,0.14,0.21,0.08,0.21,Matches,https://fbref.com/en/players/ae4fc6a4/Eberechi-Eze,ae4fc6a4
147,148,Łukasz Fabiański,pl POL,GK,West Ham,35,1985,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/9328b835/Lukasz-Fabianski,9328b835
148,149,Fabinho,br BRA,"DF,MF",Liverpool,26,1993,30,28,2567,28.5,0,0,0,0,0,0,6,0,0.3,0.3,0.3,0.6,27,124,13,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,https://fbref.com/en/players/7f3b388c/Fabinho,7f3b388c
149,150,Bruno Fernandes,pt POR,MF,Manchester Utd,25,1994,37,35,3099,34.4,18,12,30,9,9,10,6,0,16.1,8.2,11.4,19.6,80,285,263,0.52,0.35,0.87,0.26,0.61,0.47,0.33,0.80,0.24,0.57,Matches,https://fbref.com/en/players/507c7bdf/Bruno-Fernandes,507c7bdf
150,151,Federico Fernández,ar ARG,DF,Newcastle Utd,31,1989,24,24,2079,23.1,0,0,0,0,0,0,4,0,0.3,0.3,0.6,0.8,1,32,7,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,https://fbref.com/en/players/f25b010f/Federico-Fernandez,f25b010f
151,152,Fernandinho,br BRA,MF,Manchester City,35,1985,21,12,1188,13.2,0,2,2,0,0,0,6,0,0.7,0.7,1.3,1.9,31,114,5,0.00,0.15,0.15,0.00,0.15,0.05,0.10,0.15,0.05,0.15,Matches,https://fbref.com/en/players/101da2b5/Fernandinho,101da2b5
152,153,Sam Field,eng ENG,MF,West Brom,22,1998,3,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/bd8a7d05/Sam-Field,bd8a7d05
153,154,Roberto Firmino,br BRA,FW,Liverpool,28,1991,36,33,2838,31.5,9,7,16,9,0,0,2,0,11.3,11.3,5.6,16.9,66,140,222,0.29,0.22,0.51,0.29,0.51,0.36,0.18,0.54,0.36,0.54,Matches,https://fbref.com/en/players/4c370d81/Roberto-Firmino,4c370d81
154,155,John Fleck,sct SCO,MF,Sheffield Utd,28,1991,31,29,2575,28.6,0,2,2,0,0,0,4,0,0.6,0.6,2.9,3.5,54,151,62,0.00,0.07,0.07,0.00,0.07,0.02,0.10,0.12,0.02,0.12,Matches,https://fbref.com/en/players/b63e789d/John-Fleck,b63e789d
155,156,Phil Foden,eng ENG,"FW,MF",Manchester City,20,2000,28,17,1616,18.0,9,5,14,9,0,0,0,0,5.0,5.0,3.6,8.6,81,69,213,0.50,0.28,0.78,0.50,0.78,0.28,0.20,0.48,0.28,0.48,Matches,https://fbref.com/en/players/ed1e53f3/Phil-Foden,ed1e53f3
156,157,Wesley Fofana,fr FRA,DF,Leicester City,19,2000,28,27,2262,25.1,0,0,0,0,0,0,7,0,1.0,1.0,0.3,1.3,37,93,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,https://fbref.com/en/players/132a82f1/Wesley-Fofana,132a82f1
157,158,Pablo Fornals,es ESP,"FW,MF",West Ham,24,1996,33,31,2572,28.6,5,4,9,5,0,0,3,0,6.0,6.0,2.3,8.4,59,134,142,0.17,0.14,0.31,0.17,0.31,0.21,0.08,0.29,0.21,0.29,Matches,https://fbref.com/en/players/82927de4/Pablo-Fornals,82927de4
158,159,Fraser Forster,eng ENG,GK,Southampton,32,1988,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/c3e39f12/Fraser-Forster,c3e39f12
159,160,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,22,1998,1,1,80,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,2,5,13,0.00,0.00,0.00,0.00,0.00,0.03,0.31,0.33,0.03,0.33,Matches,https://fbref.com/en/players/a9142dc3/Timothy-Fosu-Mensah,a9142dc3
160,161,Tyrese Francois,au AUS,DF,Fulham,20,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/6722d4f0/Tyrese-Francois,6722d4f0
161,162,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,26,1994,18,9,928,10.3,0,2,2,0,0,0,2,1,0.9,0.9,2.0,2.9,21,18,71,0.00,0.19,0.19,0.00,0.19,0.09,0.19,0.28,0.09,0.28,Matches,https://fbref.com/en/players/d56543a0/Ryan-Fraser,d56543a0
162,163,Fred,br BRA,MF,Manchester Utd,27,1993,30,27,2390,26.6,1,0,1,1,0,0,5,0,1.8,1.8,1.9,3.7,31,189,33,0.04,0.00,0.04,0.04,0.04,0.07,0.07,0.14,0.07,0.14,Matches,https://fbref.com/en/players/b853e0ad/Fred,b853e0ad
163,164,Ryan Fredericks,eng ENG,"DF,FW",West Ham,27,1992,14,6,569,6.3,1,1,2,1,0,0,2,0,0.3,0.3,1.2,1.5,11,20,39,0.16,0.16,0.32,0.16,0.32,0.04,0.19,0.24,0.04,0.24,Matches,https://fbref.com/en/players/c067631c/Ryan-Fredericks,c067631c
164,165,Christian Fuchs,at AUT,DF,Leicester City,34,1986,9,8,702,7.8,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,2,39,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,https://fbref.com/en/players/a67a09fb/Christian-Fuchs,a67a09fb
165,166,Darnell Furlong,eng ENG,DF,West Brom,24,1995,35,32,2932,32.6,1,3,4,1,0,0,5,0,2.0,2.0,1.9,4.0,44,78,104,0.03,0.09,0.12,0.03,0.12,0.06,0.06,0.12,0.06,0.12,Matches,https://fbref.com/en/players/3ec9195b/Darnell-Furlong,3ec9195b
166,167,Conor Gallagher,eng ENG,MF,West Brom,20,2000,30,28,2531,28.1,2,2,4,2,0,0,11,0,1.5,1.5,1.8,3.3,32,97,59,0.07,0.07,0.14,0.07,0.14,0.05,0.06,0.12,0.05,0.12,Matches,https://fbref.com/en/players/c2731c10/Conor-Gallagher,c2731c10
